catalogue_ticker,company_name,catalogue_country,catalogue_exchange_hint,catalogue_is_us_listed,resolution_status,resolution_note,exchange_code,mic,symbol,symbol_format,security_kind,listing_country,currency,figi,share_class_figi,isin,is_primary,is_us,confidence,source
ACIW,ACI Worldwide Inc,US,NASDAQGS,true,resolved,matched US directory as ACIW,US,XNAS,ACIW,us,ordinary,US,USD,BBG000PMBV39,BBG001S9KLL5,,true,true,0.95,finnhub_directory
ACLN,Accelleron Industries AG,CH,SWX,false,resolved,,SW,XSWX,ACLN,suffixed,ordinary,CH,CHF,BBG018XV6BB3,BBG018XV6BC2,,true,false,0.95,openfigi
ACLN,Accelleron Industries AG,CH,SWX,false,resolved,,US,OOTC,ACLIF,us,ordinary,US,USD,BBG019Z20WD1,BBG018XV6BC2,,false,true,0.9,finnhub_directory
ACLN,Accelleron Industries AG,CH,SWX,false,resolved,,US,OOTC,ACLLY,us,adr,US,USD,BBG019PK8Q74,BBG019PK8R45,,false,true,0.75,finnhub_directory
ACLNE,Accelleron Industries AG,CH,SWX,false,resolved,"likely renamed: catalogue says ""Accelleron Industries AG"", venue says ""ACCELLERON N 2 LINIE""",SW,XSWX,ACLNE,suffixed,ordinary,CH,CHF,BBG022G35N76,BBG022G35NQ5,,true,false,0.6,openfigi
ACLNE,Accelleron Industries AG,CH,SWX,false,resolved,"likely renamed: catalogue says ""Accelleron Industries AG"", venue says ""ACCELLERON N 2 LINIE""",US,OOTC,ACLIF,us,ordinary,US,USD,BBG019Z20WD1,BBG018XV6BC2,,false,true,0.6,finnhub_directory
ACLNE,Accelleron Industries AG,CH,SWX,false,resolved,"likely renamed: catalogue says ""Accelleron Industries AG"", venue says ""ACCELLERON N 2 LINIE""",US,OOTC,ACLLY,us,adr,US,USD,BBG019PK8Q74,BBG019PK8R45,,false,true,0.6,finnhub_directory
ACM,Aecom Technology Corporation,US,NYSE,true,resolved,"likely renamed: catalogue says ""Aecom Technology Corporation"", venue says ""AECOM""",US,XNYS,ACM,us,ordinary,US,USD,BBG000F61RJ8,BBG001SKTTF1,,true,true,0.6,finnhub_directory
ACMR,Acm Research Inc,US,NASDAQGM,true,resolved,matched US directory as ACMR,US,XNAS,ACMR,us,ordinary,US,USD,BBG00HPSG933,BBG00HPSG942,,true,true,0.95,finnhub_directory
ACN,Accenture plc,IE,NYSE,true,resolved,matched US directory as ACN,US,XNYS,ACN,us,ordinary,US,USD,BBG000D9D830,BBG001SCXK90,,true,true,0.95,finnhub_directory
ADBE,Adobe Systems Inc,US,,true,resolved,matched US directory as ADBE,US,XNAS,ADBE,us,ordinary,US,USD,BBG000BB5006,BBG001S5NCQ5,,true,true,0.95,finnhub_directory
ADI,Analog Devices Inc,US,NASDAQGS,true,resolved,matched US directory as ADI,US,XNAS,ADI,us,ordinary,US,USD,BBG000BB6G37,BBG001S5ND38,,true,true,0.95,finnhub_directory
ADM,Admiral Group PLC,US,,true,resolved,,LN,XLON,ADM,suffixed,ordinary,GB,GBP,BBG000PG2GZ0,BBG001SLBF22,,true,false,0.8,openfigi
ADM,Admiral Group PLC,US,,true,resolved,,US,OOTC,AMIGF,us,ordinary,US,USD,BBG000QRGV32,BBG001SLBF22,,false,true,0.8,finnhub_directory
ADM,Admiral Group PLC,US,,true,resolved,,US,OOTC,AMIGY,us,adr,US,USD,BBG000RPDFW1,BBG001SWQ2T2,,false,true,0.75,finnhub_directory
ADMA,ADMA Biologics Inc,US,NASDAQGM,true,resolved,matched US directory as ADMA,US,XNAS,ADMA,us,ordinary,US,USD,BBG002NCK5M5,BBG002NCK5N4,,true,true,0.95,finnhub_directory
ADP,Automatic Data Processing Inc,US,NASDAQGS,true,resolved,matched US directory as ADP,US,XNAS,ADP,us,ordinary,US,USD,BBG000JG0547,BBG001S82KF6,,true,true,0.95,finnhub_directory
ADSK,Autodesk Inc,US,NASDAQGS,true,resolved,matched US directory as ADSK,US,XNAS,ADSK,us,ordinary,US,USD,BBG000BM7HL0,BBG001S5SCD4,,true,true,0.95,finnhub_directory
ADT,ADT Inc,US,NYSE,true,resolved,matched US directory as ADT,US,XNYS,ADT,us,ordinary,US,USD,BBG000BP9WJ1,BBG001S6VGG6,,true,true,0.95,finnhub_directory
ADUS,Addus HomeCare Corporation,US,NASDAQGS,true,resolved,matched US directory as ADUS,US,XNAS,ADUS,us,ordinary,US,USD,BBG000NJGX84,BBG001T56D18,,true,true,0.95,finnhub_directory
ADYEN,Adyen NV,CH,SWX,false,resolved,,SW,XSWX,ADYEN,suffixed,ordinary,CH,CHF,BBG00LBV3MB8,BBG00389H4K6,,true,false,0.95,openfigi
ADYEN,Adyen NV,CH,SWX,false,resolved,,US,OOTC,ADYYF,us,ordinary,US,USD,BBG00L4VQ5K8,BBG00389H4K6,,false,true,0.9,finnhub_directory
ADYEN,Adyen NV,CH,SWX,false,resolved,,US,OOTC,ADYEY,us,adr,US,USD,BBG00QB3LQG5,BBG00QB3LR64,,false,true,0.75,finnhub_directory
AEE,Ameren Corp,US,NYSE,true,resolved,matched US directory as AEE,US,XNYS,AEE,us,ordinary,US,USD,BBG000B9X8C0,BBG001S5NF24,,true,true,0.95,finnhub_directory
AEM,Agnico Eagle Mines Ltd,CA,,true,resolved,matched US directory as AEM,US,XNYS,AEM,us,ordinary,US,USD,BBG000DLVDK3,BBG001S77MK3,,true,true,0.95,finnhub_directory
AEO,American Eagle Outfitters Inc,US,NYSE,true,resolved,matched US directory as AEO,US,XNYS,AEO,us,ordinary,US,USD,BBG000BGXZB5,BBG001S7Q949,,true,true,0.95,finnhub_directory
AEP,American Electric Power Company Inc,US,NASDAQGS,true,resolved,matched US directory as AEP,US,XNAS,AEP,us,ordinary,US,USD,BBG000BB9KF2,BBG001S5NFD2,,true,true,0.95,finnhub_directory
AES,The AES Corporation,US,NYSE,true,resolved,matched US directory as AES,US,XNYS,AES,us,ordinary,US,USD,BBG000C23KJ3,BBG001S6B1L5,,true,true,0.95,finnhub_directory
AFL,Aflac Inc,US,NYSE,true,resolved,matched US directory as AFL,US,XNYS,AFL,us,ordinary,US,USD,BBG000BBBNC6,BBG001S5NGJ4,,true,true,0.95,finnhub_directory
AFMJ.F,Alphamin Resources Corp.,US,OTCPK,false,resolved,resolved by name search to AFMJF on US,US,XNYS,AFMJF,us,ordinary,US,USD,BBG000BQFKT7,BBG001S6JP16,,true,true,0.7,finnhub_directory
AFRA.F,Air France-KLM SA,US,OTCPK,false,resolved,resolved by name search to AFRAF on US,US,XNYS,AFRAF,us,ordinary,US,USD,BBG000NTWP54,BBG001SBRR21,,true,true,0.7,openfigi
AFRA.F,Air France-KLM SA,US,OTCPK,false,resolved,resolved by name search to AFRAF on US,US,OOTC,AFLYY,us,adr,US,USD,BBG000PMHX66,BBG001SL5N13,,false,true,0.7,finnhub_directory
AFRA_F,Air France-KLM SA,,,false,resolved,resolved by name search to AFRAF on UV,UV,,AFRAF,us,ordinary,,,BBG000NTY1F4,BBG001SBRR21,,true,true,0.7,openfigi
AFRA_F,Air France-KLM SA,,,false,resolved,resolved by name search to AFRAF on UV,US,OOTC,AFLYY,us,adr,US,USD,BBG000PMHX66,BBG001SL5N13,,false,true,0.7,finnhub_directory
AFRA_F,Air France-KLM SA,,,false,resolved,resolved by name search to AFRAF on UV,US,OOTC,AFRAF,us,ordinary,US,USD,BBG000NTWP54,BBG001SBRR21,,false,true,0.7,finnhub_directory
AFYA,Afya Ltd,US,NASDAQGS,true,resolved,matched US directory as AFYA,US,XNAS,AFYA,us,ordinary,US,USD,BBG00PK9C4C7,BBG00PK9C4D6,,true,true,0.95,finnhub_directory
AG,First Majestic Silver Corp,US,NYSE,true,resolved,matched US directory as AG,US,XNYS,AG,us,ordinary,US,USD,BBG000CH7WB8,BBG001SGV444,,true,true,0.95,finnhub_directory
AGI,Alamos Gold Inc,US,NYSE,true,resolved,matched US directory as AGI,US,XNYS,AGI,us,ordinary,US,USD,BBG009HT6BL4,BBG009HT65S0,,true,true,0.95,finnhub_directory
AGX,Argan Inc,US,NYSE,true,resolved,matched US directory as AGX,US,XNYS,AGX,us,ordinary,US,USD,BBG000K4J3T0,BBG001SJP7D8,,true,true,0.95,finnhub_directory
AGX,Argan Inc,US,NYSE,true,resolved,matched US directory as AGX,US,OOTC,ARLLF,us,other,US,USD,BBG00HMJ8FN9,BBG001SNJYP4,,false,true,0.75,finnhub_directory
AGYS,Agilysys Inc,US,NASDAQGS,true,resolved,matched US directory as AGYS,US,XNAS,AGYS,us,ordinary,US,USD,BBG000BR74W6,BBG001S5V6V3,,true,true,0.95,finnhub_directory
AIA,Athens International Airport SA,US,ATSE,true,resolved,,GA,XATH,AIA,suffixed,ordinary,GR,EUR,BBG01L5Q3BX5,BBG001SHLDP0,,true,false,0.95,openfigi
AIA,Athens International Airport SA,US,ATSE,true,resolved,,US,OOTC,ATHNF,us,ordinary,US,USD,BBG01PV7W5G9,BBG001SHLDP0,,false,true,0.9,finnhub_directory
AIG,American International Group Inc,US,NYSE,true,resolved,matched US directory as AIG,US,XNYS,AIG,us,ordinary,US,USD,BBG000BBDZG3,BBG001S5NJG1,,true,true,0.95,finnhub_directory
AIR,AAR Corp,US,NYSE,true,resolved,matched US directory as AIR,US,XNYS,AIR,us,ordinary,US,USD,BBG000BBGQF1,BBG001S5NJX2,,true,true,0.95,finnhub_directory
AIT,Applied Industrial Technologies,US,NYSE,true,resolved,matched US directory as AIT,US,XNYS,AIT,us,ordinary,US,USD,BBG000BBHHP9,BBG001S5NK14,,true,true,0.95,finnhub_directory
AIZ,Assurant Inc,US,NYSE,true,resolved,matched US directory as AIZ,US,XNYS,AIZ,us,ordinary,US,USD,BBG000BZX1N5,BBG001SD9DW5,,true,true,0.95,finnhub_directory
AJG,Arthur J Gallagher & Co,US,NYSE,true,resolved,matched US directory as AJG,US,XNYS,AJG,us,ordinary,US,USD,BBG000BBHXQ3,BBG001S5NKC2,,true,true,0.95,finnhub_directory
AKAM,Akamai Technologies Inc,US,NASDAQGS,true,resolved,matched US directory as AKAM,US,XNAS,AKAM,us,ordinary,US,USD,BBG000BJQWD2,BBG001S7YHX0,,true,true,0.95,finnhub_directory
ALAB,Astera Labs Inc,US,NASDAQGS,true,resolved,matched US directory as ALAB,US,XNAS,ALAB,us,ordinary,US,USD,BBG00TDKHW99,BBG00TDKHWK6,,true,true,0.95,finnhub_directory
ALB,Albemarle Corp,US,NYSE,true,resolved,matched US directory as ALB,US,XNYS,ALB,us,ordinary,US,USD,BBG000BJ26K7,BBG001S7SBP9,,true,true,0.95,finnhub_directory
ALGN,Align Technology Inc,US,NASDAQGS,true,resolved,matched US directory as ALGN,US,XNAS,ALGN,us,ordinary,US,USD,BBG000BRNLL2,BBG001SCF1B9,,true,true,0.95,finnhub_directory
ALHC,Alignment Healthcare LLC,US,NASDAQGS,true,resolved,matched US directory as ALHC,US,XNAS,ALHC,us,ordinary,US,USD,BBG00ZJ0DSR6,BBG00ZJ0DSS5,,true,true,0.95,finnhub_directory
ALK,Alaska Air Group Inc,US,NYSE,true,resolved,matched US directory as ALK,US,XNYS,ALK,us,ordinary,US,USD,BBG000BBL0Y1,BBG001S5NLG6,,true,true,0.95,finnhub_directory
ALKS,Alkermes Plc,IE,NASDAQGS,true,resolved,matched US directory as ALKS,US,XNAS,ALKS,us,ordinary,US,USD,BBG000C9F2F9,BBG001S6RXM7,,true,true,0.95,finnhub_directory
ALL,Allstate Corp,US,NYSE,true,resolved,matched US directory as ALL,US,XNYS,ALL,us,ordinary,US,USD,BBG000BVMGF2,BBG001S9BM06,,true,true,0.95,finnhub_directory
ALLE,Allegion PLC,US,NYSE,true,resolved,matched US directory as ALLE,US,XNYS,ALLE,us,ordinary,US,USD,BBG003PS7JV1,BBG003PS7JW0,,true,true,0.95,finnhub_directory
ALNY,Alnylam Pharmaceuticals Inc,US,NASDAQGS,true,resolved,matched US directory as ALNY,US,XNAS,ALNY,us,ordinary,US,USD,BBG000BFGNJ5,BBG001S7FTC8,,true,true,0.95,finnhub_directory
ALSS.F,Alsea SAB de CV,US,OTCPK,false,resolved,resolved by name search to ALSSF on US,US,XNYS,ALSSF,us,ordinary,US,USD,BBG000CHGPQ7,BBG001SF34K9,,true,true,0.7,finnhub_directory
ALV,Autoliv Inc,US,,true,resolved,matched US directory as ALV,US,XNYS,ALV,us,ordinary,US,USD,BBG000BVLRY8,BBG001S9YRV6,,true,true,0.95,finnhub_directory
AM,Antero Midstream Corp,US,NYSE,true,resolved,matched US directory as AM,US,XNYS,AM,us,ordinary,US,USD,BBG00GBNZ4M0,BBG00GBNZ4N9,,true,true,0.95,finnhub_directory
AMAT,Applied Materials Inc,US,NASDAQGS,true,resolved,matched US directory as AMAT,US,XNAS,AMAT,us,ordinary,US,USD,BBG000BBPFB9,BBG001S5NMM7,,true,true,0.95,finnhub_directory
AMCR,Amcor,GB,NYSE,true,resolved,matched US directory as AMCR,US,XNYS,AMCR,us,ordinary,US,USD,BBG00LNJRQ09,BBG00LNJRQ18,,true,true,0.95,finnhub_directory
AMD,Advanced Micro Devices Inc,US,NASDAQGS,true,resolved,matched US directory as AMD,US,XNAS,AMD,us,ordinary,US,USD,BBG000BBQCY0,BBG001S5NN36,,true,true,0.95,finnhub_directory
AME,Ametek Inc,US,NYSE,true,resolved,matched US directory as AME,US,XNYS,AME,us,ordinary,US,USD,BBG000B9XG87,BBG001S5NN54,,true,true,0.95,finnhub_directory
AMGN,Amgen Inc.,US,,true,resolved,matched US directory as AMGN,US,XNAS,AMGN,us,ordinary,US,USD,BBG000BBS2Y0,BBG001S5NNL6,,true,true,0.95,finnhub_directory
AMP,Ameriprise Financial Inc,US,NYSE,true,resolved,matched US directory as AMP,US,XNYS,AMP,us,ordinary,US,USD,BBG000G3QLY3,BBG001SK6096,,true,true,0.95,finnhub_directory
AMRX,Amneal Pharmaceuticals Inc Class A,US,NASDAQGS,true,resolved,matched US directory as AMRX,US,XNAS,AMRX,us,ordinary,US,USD,BBG00462PGG0,BBG00462PGH9,,true,true,0.95,finnhub_directory
AMSC,American Superconductor Corporation,US,NASDAQGS,true,resolved,matched US directory as AMSC,US,XNAS,AMSC,us,ordinary,US,USD,BBG000CP3D44,BBG001S70C31,,true,true,0.95,finnhub_directory
AMT,American Tower Corp,US,NYSE,true,resolved,matched US directory as AMT,US,XNYS,AMT,us,other,US,USD,BBG000B9XYV2,BBG001S5NPQ6,,true,true,0.95,finnhub_directory
AMTM,Amentum Holdings LLC,US,NYSE,true,resolved,matched US directory as AMTM,US,XNYS,AMTM,us,ordinary,US,USD,BBG01NY7B734,BBG01NY7B770,,true,true,0.95,finnhub_directory
AMZN,Amazon.com Inc,US,NASDAQGS,true,resolved,matched US directory as AMZN,US,XNAS,AMZN,us,ordinary,US,USD,BBG000BVPV84,BBG001S5PQL7,,true,true,0.95,finnhub_directory
ANET,"Arista Networks, Inc.",US,,true,resolved,matched US directory as ANET,US,XNYS,ANET,us,ordinary,US,USD,BBG000N2HDY5,BBG001T51KQ0,,true,true,0.95,finnhub_directory
ANF,Abercrombie & Fitch Company,US,NYSE,true,resolved,matched US directory as ANF,US,XNYS,ANF,us,ordinary,US,USD,BBG000H9G7X2,BBG001S97027,,true,true,0.95,finnhub_directory
ANFG.F,Antofagasta PLC,US,OTCPK,false,resolved,resolved by name search to ANFGF on US,US,XNYS,ANFGF,us,ordinary,US,USD,BBG000CBP0B1,BBG001S612G0,,true,true,0.7,finnhub_directory
ANFG.F,Antofagasta PLC,US,OTCPK,false,resolved,resolved by name search to ANFGF on US,US,OOTC,ANFTY,us,adr,US,USD,BBG023K6C4G6,BBG023K6C617,,false,true,0.7,finnhub_directory
ANIP,ANI Pharmaceuticals Inc,US,NASDAQGM,true,resolved,matched US directory as ANIP,US,XNAS,ANIP,us,ordinary,US,USD,BBG000KK1L04,BBG001S9DR85,,true,true,0.95,finnhub_directory
ANPD.F,ANTA Sports Products Ltd,US,OTCPK,false,resolved,resolved by name search to ANPDF on US,US,XNYS,ANPDF,us,ordinary,US,USD,BBG000S1R2Q4,BBG001SSSBF4,,true,true,0.7,finnhub_directory
AON,Aon PLC,IE,NYSE,true,resolved,matched US directory as AON,US,XNYS,AON,us,ordinary,US,USD,BBG00SSQFPK6,BBG00SSQFPR9,,true,true,0.95,finnhub_directory
AORT,Artivion Inc,US,NYSE,true,resolved,matched US directory as AORT,US,XNYS,AORT,us,ordinary,US,USD,BBG000BMLVJ6,BBG001SB3CB0,,true,true,0.95,finnhub_directory
AOS,Smith AO Corporation,US,NYSE,true,resolved,matched US directory as AOS,US,XNYS,AOS,us,ordinary,US,USD,BBG000BC1L02,BBG001S5NRY3,,true,true,0.95,finnhub_directory
APA,APA Corporation,US,NASDAQGS,true,resolved,matched US directory as APA,US,XNAS,APA,us,ordinary,US,USD,BBG00YTS96G2,BBG00YTS96H1,,true,true,0.95,finnhub_directory
APA,APA Corporation,US,NASDAQGS,true,resolved,matched US directory as APA,US,OOTC,APAJF,us,other,US,USD,BBG000H92507,BBG001S6NDV5,,false,true,0.75,finnhub_directory
APAM,Artisan Partners Asset Management Inc,US,NYSE,true,resolved,matched US directory as APAM,US,XNYS,APAM,us,ordinary,US,USD,BBG001M6CZY1,BBG001V107T3,,true,true,0.95,finnhub_directory
APD,Air Products and Chemicals Inc,US,NYSE,true,resolved,matched US directory as APD,US,XNYS,APD,us,ordinary,US,USD,BBG000BC4JJ4,BBG001S5NSB6,,true,true,0.95,finnhub_directory
APH,Amphenol Corporation,US,,true,resolved,matched US directory as APH,US,XNYS,APH,us,ordinary,US,USD,BBG000B9YJ35,BBG001S5NSK6,,true,true,0.95,finnhub_directory
APLD,Applied Digital Corp,US,NASDAQGS,true,resolved,matched US directory as APLD,US,XNAS,APLD,us,ordinary,US,USD,BBG000DSJYS8,BBG001SK4K76,,true,true,0.95,finnhub_directory
APO,Apollo Global Management LLC Class A,US,NYSE,true,resolved,matched US directory as APO,US,XNYS,APO,us,ordinary,US,USD,BBG00ZNLTFK3,BBG00ZNLTFL2,,true,true,0.95,finnhub_directory
APP,Applovin Corp,US,NASDAQGS,true,resolved,matched US directory as APP,US,XNAS,APP,us,ordinary,US,USD,BBG006HFPX77,BBG006HFPX86,,true,true,0.95,finnhub_directory
APPF,Appfolio Inc,US,NASDAQGM,true,resolved,matched US directory as APPF,US,XNAS,APPF,us,ordinary,US,USD,BBG008GC8CP6,BBG008GC8CS3,,true,true,0.95,finnhub_directory
APTV,Aptiv PLC,CH,NYSE,true,resolved,matched US directory as APTV,US,XNYS,APTV,us,ordinary,US,USD,BBG01R914LT5,BBG01R914M77,,true,true,0.95,finnhub_directory
ARCO,Arcos Dorados Holdings Inc,UY,NYSE,true,resolved,matched US directory as ARCO,US,XNYS,ARCO,us,ordinary,US,USD,BBG001LR99L2,BBG001V0XGV6,,true,true,0.95,finnhub_directory
ARDT,Ardent Health Partners LLC,US,NYSE,true,resolved,matched US directory as ARDT,US,XNYS,ARDT,us,ordinary,US,USD,BBG00DM203B3,BBG00DM203C2,,true,true,0.95,finnhub_directory
ARE,Alexandria Real Estate Equities Inc,US,NYSE,true,resolved,matched US directory as ARE,US,XNYS,ARE,us,other,US,USD,BBG000BC33T9,BBG001S6CPH6,,true,true,0.95,finnhub_directory
ARES,Ares Management Corp Class A,US,NYSE,true,resolved,matched US directory as ARES,US,XNYS,ARES,us,ordinary,US,USD,BBG0068KVV91,BBG0068KVVC7,,true,true,0.95,finnhub_directory
ARIS,Aris Mining Corp,US,NYSE,true,resolved,matched US directory as ARIS,US,XNYS,ARIS,us,ordinary,US,USD,BBG000K0VQL1,BBG001S75835,,true,true,0.95,finnhub_directory
ARM,Arm Holdings ADR,GB,NASDAQGS,true,resolved,matched US directory as ARM,US,XNAS,ARM,us,adr,US,USD,BBG01J1GXZF0,BBG01J1GY084,,true,true,0.95,finnhub_directory
ARMK,Aramark Holdings,US,NYSE,true,resolved,matched US directory as ARMK,US,XNYS,ARMK,us,ordinary,US,USD,BBG001KY4N87,BBG001V0NR70,,true,true,0.95,finnhub_directory
AROC,Archrock Inc,US,NYSE,true,resolved,matched US directory as AROC,US,XNYS,AROC,us,ordinary,US,USD,BBG000RWH1V4,BBG001SVDK72,,true,true,0.95,finnhub_directory
AS,Amer Sports Inc,US,NYSE,true,resolved,matched US directory as AS,US,XNYS,AS,us,ordinary,US,USD,BBG01KWR26Q5,BBG01KWR27K9,,true,true,0.95,finnhub_directory
ASM,Avino Silver & Gold Mines Ltd,CA,NYSEAM,true,resolved,matched US directory as ASM,US,XASE,ASM,us,ordinary,US,USD,BBG000BMTLV6,BBG001SB77V5,,true,true,0.95,finnhub_directory
ASML,ASML Holding NV,NL,,true,resolved,,SW,XSWX,ASML,suffixed,ordinary,CH,CHF,BBG000PZL8F7,BBG001S7Q066,,true,false,0.8,openfigi
ASML,ASML Holding NV,NL,,true,resolved,,US,OOTC,ASMLF,us,ordinary,US,USD,BBG000MW4W72,BBG001S7Q066,,false,true,0.8,finnhub_directory
ASO,Academy Sports Outdoors Inc,US,NASDAQGS,true,resolved,matched US directory as ASO,US,XNAS,ASO,us,ordinary,US,USD,BBG00X7L1C14,BBG00X7L1CW0,,true,true,0.95,finnhub_directory
ASR,Grupo Aeroportuario del Sureste SAB de CV ADR,US,NYSE,true,resolved,matched US directory as ASR,US,XNYS,ASR,us,adr,US,USD,BBG000B9XWX4,BBG001S5NWT8,,true,true,0.95,finnhub_directory
ASTH,Astrana Health Inc,US,NASDAQCM,true,resolved,matched US directory as ASTH,US,XNAS,ASTH,us,ordinary,US,USD,BBG000H7ZK57,BBG001S96MS2,,true,true,0.95,finnhub_directory
ASURB,Grupo Aeroportuario Del Sureste,MX,BMV,false,resolved,"name match 0.71 against ""GRUPO AEROPORT DEL SURESTE-B""",MM,XMEX,ASURB,suffixed,ordinary,MX,MXN,BBG000C98XZ7,BBG001SG3TN9,,true,false,0.95,openfigi
ASURB,Grupo Aeroportuario Del Sureste,MX,BMV,false,resolved,"name match 0.71 against ""GRUPO AEROPORT DEL SURESTE-B""",US,OOTC,ASRMF,us,ordinary,US,USD,BBG000CF7XH4,BBG001SG3TN9,,false,true,0.9,finnhub_directory
ATI,ATI Inc,US,NYSE,true,resolved,matched US directory as ATI,US,XNYS,ATI,us,ordinary,US,USD,BBG000LC1FS4,BBG001S8WY72,,true,true,0.95,finnhub_directory
ATO,Atmos Energy Corporation,US,NYSE,true,resolved,matched US directory as ATO,US,XNYS,ATO,us,ordinary,US,USD,BBG000BRNGM2,BBG001S5VG05,,true,true,0.95,finnhub_directory
ATRO,Astronics Corporation,US,NASDAQGS,true,resolved,matched US directory as ATRO,US,XNAS,ATRO,us,ordinary,US,USD,BBG000BCLBY5,BBG001S5NYK3,,true,true,0.95,finnhub_directory
ATRO,Astronics Corporation,US,NASDAQGS,true,resolved,matched US directory as ATRO,US,OOTC,ATROB,us,ordinary,US,USD,BBG000CJYX86,BBG001S6XKF6,,false,true,0.75,finnhub_directory
ATZA.F,Aritzia Inc,US,OTCPK,false,resolved,resolved by name search to ATZIY on US,US,XNYS,ATZIY,us,adr,US,USD,BBG023867WD7,BBG023867YG0,,true,true,0.7,openfigi
AUGO,Aura Minerals Inc,VG,NASDAQGS,true,resolved,matched US directory as AUGO,US,XNAS,AUGO,us,ordinary,US,USD,BBG000QCHWC2,BBG001S5ZWZ8,,true,true,0.95,finnhub_directory
AUPH,Aurinia Pharmaceuticals Inc,CA,NASDAQGM,true,resolved,matched US directory as AUPH,US,XNAS,AUPH,us,ordinary,US,USD,BBG000BCRJM5,BBG001S68013,,true,true,0.95,finnhub_directory
AUTO,Auto Trader Group Plc,GB,LSE,false,resolved,,LN,XLON,AUTO,suffixed,ordinary,GB,GBP,BBG0086LKMG1,BBG0086LKMK6,,true,false,0.95,openfigi
AUTO,Auto Trader Group Plc,GB,LSE,false,resolved,,US,OOTC,ATDRF,us,ordinary,US,USD,BBG00BKZXTV1,BBG0086LKMK6,,false,true,0.9,finnhub_directory
AV.,Aviva PLC,GB,LSE,false,resolved,resolved by name search to AV/ on LN,LN,XLON,AV/,suffixed,ordinary,GB,GBP,BBG000DCK9D2,BBG001S5RM52,,true,false,0.7,openfigi
AV.,Aviva PLC,GB,LSE,false,resolved,resolved by name search to AV/ on LN,US,OOTC,AIVAF,us,ordinary,US,USD,BBG000DDCHT4,BBG001S5RM52,,false,true,0.7,finnhub_directory
AV.,Aviva PLC,GB,LSE,false,resolved,resolved by name search to AV/ on LN,US,OOTC,AVVIY,us,adr,US,USD,BBG000KB0YY0,BBG001T5D6H8,,false,true,0.7,finnhub_directory
AVAH,Aveanna Healthcare Holdings Inc,US,NASDAQGS,true,resolved,matched US directory as AVAH,US,XNAS,AVAH,us,ordinary,US,USD,BBG00G6D6H96,BBG00G6D6HB3,,true,true,0.95,finnhub_directory
AVB,AvalonBay Communities Inc,US,NYSE,true,resolved,no identifier source could confirm this security; using the supplier's US ticker at reduced confidence,US,,AVB,us,ordinary,US,USD,,,,true,true,0.5,catalogue
AVGO,Broadcom Inc,US,NASDAQGS,true,resolved,matched US directory as AVGO,US,XNAS,AVGO,us,ordinary,US,USD,BBG00KHY5S69,BBG00KHY5SY8,,true,true,0.95,finnhub_directory
AVO,Mission Produce Inc,US,NASDAQGS,true,resolved,matched US directory as AVO,US,XNAS,AVO,us,ordinary,US,USD,BBG005C9W679,BBG005C9W688,,true,true,0.95,finnhub_directory
AVOL,Avolta AG,CH,SWX,false,resolved,,SW,XSWX,AVOL,suffixed,ordinary,CH,CHF,BBG000HHBQD9,BBG001SHKDH0,,true,false,0.95,openfigi
AVOL,Avolta AG,CH,SWX,false,resolved,,US,OOTC,DFRYF,us,ordinary,US,USD,BBG000R2K556,BBG001SHKDH0,,false,true,0.9,finnhub_directory
AVOL,Avolta AG,CH,SWX,false,resolved,,US,OOTC,DUFRY,us,adr,US,USD,BBG002WMCR44,BBG002WMCSR7,,false,true,0.75,finnhub_directory
AVPT,Avepoint Inc,US,NASDAQGS,true,resolved,matched US directory as AVPT,US,XNAS,AVPT,us,ordinary,US,USD,BBG00Q73LFG4,BBG00Q73LFK9,,true,true,0.95,finnhub_directory
AVY,Avery Dennison Corp,US,NYSE,true,resolved,matched US directory as AVY,US,XNYS,AVY,us,ordinary,US,USD,BBG000BCQ4P6,BBG001S5NZM8,,true,true,0.95,finnhub_directory
AWI,Armstrong World Industries Inc,US,NYSE,true,resolved,matched US directory as AWI,US,XNYS,AWI,us,ordinary,US,USD,BBG000DW4LB1,BBG001SGL0H9,,true,true,0.95,finnhub_directory
AWK,American Water Works,US,NYSE,true,resolved,matched US directory as AWK,US,XNYS,AWK,us,ordinary,US,USD,BBG000TRJ294,BBG001SPHYW3,,true,true,0.95,finnhub_directory
AWR,American States Water Company,US,NYSE,true,resolved,matched US directory as AWR,US,XNYS,AWR,us,ordinary,US,USD,BBG000F964B6,BBG001S9T5Z6,,true,true,0.95,finnhub_directory
AXON,Axon Enterprise Inc,US,NASDAQGS,true,resolved,matched US directory as AXON,US,XNAS,AXON,us,ordinary,US,USD,BBG000BHJWG1,BBG001SB2HG5,,true,true,0.95,finnhub_directory
AXP,American Express Company,US,NYSE,true,resolved,matched US directory as AXP,US,XNYS,AXP,us,ordinary,US,USD,BBG000BCQZS4,BBG001S5P034,,true,true,0.95,finnhub_directory
AXS,AXIS Capital Holdings Ltd,US,NYSE,true,resolved,matched US directory as AXS,US,XNYS,AXS,us,ordinary,US,USD,BBG000FLF615,BBG001SGW5F8,,true,true,0.95,finnhub_directory
AYA,Aya Gold & Silver Inc,CA,NASDAQGS,true,resolved,matched US directory as AYA,US,XNAS,AYA,us,ordinary,US,USD,BBG000Q62W77,BBG001T2PNC0,,true,true,0.95,finnhub_directory
